item_id,content
112C34,"62歳の男性。左視床出血で入院中である。6週間前に右上下肢の脱力感のために来院し、左視床出血と診断され入院した。入院後の経過は良好で、退院に向けたリハビリテーションを行っている。意識は清明。身長172cm、体重71kg。血圧118/78mmHg。呼吸数16/分。SpO2 97％（room air）。徒手筋力テストで右上肢筋力は4、右下肢筋力は腸腰筋4、大腿四頭筋4、前脛骨筋2。右半身の表在感覚は脱失し、位置覚は重度低下している。食事は左手を使って自立しており、立ち上がりもベッド柵を使用して可能である。患者は事務職への早期復職を希望しているが、通勤には電車の利用が必要である。退院に向けたリハビリテーションの目標として適切なのはどれか。
キーボードを見ずに右手でパソコン入力を行う。 | 閉眼したまま右下肢で片足立ちを保持する。 | 長下肢装具を用いた移乗動作を行う。 | 介助を受けてズボンの上げ下ろしを行う。 | 短下肢装具とT字杖とを用いて歩行する。"
112C35,"82歳の女性。悪心と骨盤の痛みとを主訴に来院した。2年前に骨病変を伴う多発性骨髄腫と診断された。抗癌化学療法とビスホスホネート製剤の投与とを受けていたが治療抵抗性となり、3か月前に抗癌化学療法は中止した。その後、多発性骨髄腫による骨盤の痛みが生じたため、局所放射線照射を行ったが除痛効果は一時的であり、モルヒネの内服を開始した。当初、痛みは良好にコントロールされていたが、徐々にモルヒネの効果が乏しくなったため、段階的に増量した。数日前から痛みに加え、食欲不振と悪心が強くなり受診した。血液検査で電解質に異常を認めない。腹部エックス線写真でイレウス所見を認めない。対応として適切なのはどれか。
モルヒネを増量する。 | 抗癌化学療法を再開する。 | モルヒネをアスピリンに変更する。 | ビスホスホネート製剤を増量する。 | モルヒネを他のオピオイドに変更する。"
112C36,"44歳の男性。消化管検査のため1日絶食が必要になり、末梢静脈から1,500mL/日の輸液を行うことになった。耐糖能異常と電解質異常はない。身長167cm、体重61kg。Na+は成人推奨量を、K+は平均的な経口摂取量の半分程度を入れたい。アミノ酸や脂肪乳剤の投与は行わない。輸液の既製市販品の組成を示す。


輸液の名称
Na+（mEq/L）
K+（mEq/L）
ブドウ糖（g/dL）


A液
30
20
20


B液
84
20
3.2


C液
35
20
4.3


1日分の輸液として適切なのはどれか。
A液1,500mL | B液1,500mL | C液1,500mL | 乳酸リンゲル液1,500mL | 5％ブドウ糖液500mLと生理食塩液1,000mL"
112C37,"1歳3か月の女児。長引く咳嗽と鼻汁とを主訴に母親に連れられて来院した。1週間前に39℃台の発熱、鼻汁および咳嗽が出現し、かかりつけ医でセフェム系抗菌薬と鎮咳薬とを処方され、2日後に解熱した。その後も内服を続けているが、鼻汁と痰がらみの咳が続いている。鼻閉のために時に息苦しそうな呼吸になるが、夜間の睡眠は良好である。食欲は普段と変わらず、活気も良好でよく遊ぶ。呼吸器疾患の既往はない。身長75cm、体重10.2kg。体温37.1℃。脈拍112/分、整。呼吸数30/分。SpO2 98 ％ （room air）。咽頭に発赤と白苔とを認めない。心音に異常を認めない。鼻閉音を認めるが、呼吸音には異常を認めない。患児に対する対応として適切なのはどれか。
抗菌薬をマクロライド系抗菌薬に変更 | ロイコトリエン受容体拮抗薬の追加 | 内服薬を中止し経過観察 | 抗ヒスタミン薬の追加 | β$_2$刺激薬の吸入"
112C4,"末梢静脈路から1Lの維持輸液製剤（電解質組成：Na+ 35mEq/L、K+ 20mEq/L、Cl 35mEq/L）を投与する際、この製剤に追加できるカリウムの最大量（mEq）はどれか。
2 | 4 | 20 | 40 | 200"
112C40,"生後8か月の乳児。ぐったりしていると、母親に抱きかかえられて救急外来を受診した。児は呼吸、心拍および対光反射がなく、蘇生を試みたが反応なく、死亡が確認された。頭部や顔面に新旧混在した皮下出血の散在と両足底に多数の円形の熱傷痕とを認める。母親によるとこれまで病気を指摘されたことはなかったという。死後に行った頭部CTでは、両側に硬膜下血腫を認める。最も考えられるのはどれか。
虐待 | 髄膜炎 | 先天性心疾患 | 溶血性尿毒症症候群〈HUS〉 | 乳幼児突然死症候群〈SIDS〉"
112C41,"10か月の乳児。お坐りができないことを心配した母親に連れられて来院した。4か月時に受けた健康診査では異常を指摘されなかった。この児の神経学的評価に適しているのはどれか。
背反射 | Moro反射 | Landau反射 | 手掌把握反射 | 非対称性緊張性頸反射"
112C42,"45歳の女性。関節痛の増悪を主訴に来院した。5年前に両手指関節、両手関節および両肘関節の痛みが出現した。関節リウマチと診断され、サラゾスルファピリジン、非ステロイド性抗炎症薬および少量の副腎皮質ステロイドが処方された。2年前から関節痛が強くなったため、メトトレキサートの投与が開始され痛みは軽減したが、3か月前から増悪し、メトトレキサートが増量されたが効果は不十分で、日常の動作も困難となったため受診した。心音と呼吸音とに異常を認めない。両側の示指、中指、環指の中手指節関節〈MP関節〉と両手関節および両肘関節の腫脹と圧痛とを認める。血液所見：赤血球420万、Hb 12.9g/dL、Ht 39％、白血球7,200。血液生化学所見：AST 16U/L、ALT 20U/L、尿素窒素12mg/dL、クレアチニン0.5mg/dL。免疫血清学所見：CRP 2.8mg/dL、リウマトイド因子〈RF〉122 IU/mL（基準20未満）、抗CCP抗体86U/mL（基準4.5未満）。HBs抗原、HBs抗体、HBc抗体、HCV抗体および結核菌特異的全血インターフェロンγ遊離測定法〈IGRA〉は陰性である。次に投与する薬剤として適切なのはどれか。
アスピリン | コルヒチン | 抗TNF-α抗体製剤 | シクロホスファミド | 免疫グロブリン製剤"
112C43,"27歳の男性。1か月前に乾性咳嗽と呼吸困難が出現し、軽快しないため受診した。4年前から液晶パネル製造工場に勤務している。胸部エックス線写真で両肺野にすりガラス陰影を認める。胸腔鏡下肺生検で直径1μm前後の微細粒子を認める。この患者が曝露した物質として考えられるのはどれか。
鉛 | ヒ素 | 水銀 | クロム | インジウム"
112C45,"72歳の男性。脳梗塞で入院し急性期治療を終え、現在は回復期病棟でリハビリテーションを行っている。右半身麻痺と嚥下障害が残存しているが、病状が安定してきたので退院を見据えて療養環境を調整することになった。多職種連携における職種と役割の組合せで誤っているのはどれか。
看護師 --------- 吸痰処置の指導 | 薬剤師 --------- 服薬の指導 | 理学療法士 --------- 関節拘縮の予防 | 管理栄養士 --------- 食事の指導 | ケアマネジャー --------- 介護度の認定"
112C47,"31歳の男性。頭重感、倦怠感および悪心を主訴に来院した。大企業の事務職をしている。半年前の職場の改修工事の際に刺激臭を感じ、その後、頭重感、倦怠感および悪心が出現するようになった。職場を離れると症状は消失し、休日は症状が出現しない。既往歴に特記すべきことはない。意識は清明。身長165cm、体重61kg。体温36.2℃。脈拍72/分、整。血圧112/78mmHg。身体所見に異常を認めない。1か月前に行われた職場の健康診断とストレスチェックとで問題を指摘されていない。まず行うべきなのはどれか。
頭部CTを行う。 | 甲状腺機能検査を行う。 | 精神科受診を指示する。 | 産業医との面談を勧める。 | 市町村保健センターを紹介する。"
112C48,"65歳の男性。スクーターで走行中に対向車と正面衝突して受傷したため救急車で搬入された。腹部から腰部の痛みを訴えている。意識はほぼ清明。体温35.8℃。心拍数140/分、整。血圧80/50mmHg。呼吸数24/分。SpO2 100％（リザーバー付マスク10L/分酸素投与下）。頸静脈の怒張を認めない。迅速簡易超音波検査〈FAST〉で異常所見を認めなかった。ショックの原因として最も考えられるのはどれか。
大量血胸 | 緊張性気胸 | 心タンポナーデ | 大量腹腔内出血 | 大量後腹膜出血"
112C5,"圧力波による一次爆傷を受けにくいのはどれか。
眼球 | 鼓膜 | 肺 | 胸椎 | 消化管"
112C50,"40歳の初妊婦。妊娠6週の問診で、20歳から喫煙を開始し、現在も20本/日喫煙していることが分かった。妊婦への説明として適切なのはどれか。2つ選べ。
「早産の可能性が高くなります」 | 「急に禁煙すると胎児に危険です」 | 「胎児形態異常の頻度は2倍に上昇します」 | 「妊娠12週になるまでは禁煙してください」 | 「赤ちゃんの体重が小さくなりやすいと言われています」"
112C51,"次の文を読み、51〜53の問いに答えよ。73歳の女性。意識障害のためかかりつけ医から紹介されて家人とともに受診した。現病歴：25年前にC型肝炎ウイルス感染を指摘された。6か月前に腹水貯留を指摘され、肝硬変と診断されてかかりつけ医で利尿薬を処方されていた。今朝から呼びかけに対する反応が鈍くなり徐々に傾眠状態になったため、かかりつけ医から紹介されて受診した。既往歴：28歳の分娩時輸血歴あり。64歳時に食道静脈瘤に対し内視鏡的治療。生活歴：喫煙歴と飲酒歴はない。家族歴：特記すべきことはない。現　症：傾眠状態だが呼びかけには開眼し、意思疎通は可能である。身長161cm、体重59 kg。体温36.1℃。脈拍76/分、整。血圧104/80mmHg。呼吸数20/分。SpO2 95 ％ （room air）。眼瞼結膜は軽度貧血様であり、眼球結膜に軽度黄染を認める。心音と呼吸音とに異常を認めない。腹部は膨隆しているが、圧痛と反跳痛とを認めない。腸雑音に異常を認めない。肝・脾を触知しない。直腸指診で黒色便や鮮血の付着を認めない。両上肢に固定姿勢保持困難〈asterixis〉を認める。両下腿に浮腫を認める。検査所見（3週間前のかかりつけ医受診時）：血液所見：赤血球368万、Hb11.8g/ｄL、Ht 38％、白血球 3,800、血小板4.0万、PT-INR 1.3（基準0.9〜1.1）。血液生化学所見：総蛋白6.5g/dL、アルブミン3.1g/dL、総ビリルビン1.8mg/dL、AST 78U/L、ALT 66U/L、LD 277U/L（基準176〜353）、ALP 483U/L（基準115〜359）、γ-GTP 132U/L（基準8 〜50）、血糖98mg/dL。確認すべき症状として最も重要なのはどれか。
けいれん | 頭痛 | 動悸 | 腹痛 | 便秘"
112C53,"来院時の血液検査所見から現時点で肝腫瘤に対する治療適応はないと判断した。その根拠として最も重要なのはどれか。
血小板8.6万 | PT-INR 1.3 | アルブミン3.0g/dL | 総ビリルビン6.3mg/dL | α-フェトプロテイン〈AFP〉 468ng/mL"
112C54,"次の文を読み、54〜56の問いに答えよ。84歳の女性。ふらつきがあり、頻回に転倒するため夫と来院した。現病歴：2か月前に腰椎圧迫骨折を起こし、自宅近くの病院に入院した。入院後は腰痛のためベッド上で安静にしていた。徐々に痛みは改善し、1か月後、自宅に退院したが、退院後にふらつきを自覚し、転倒するようになった。ふらつきは特に朝方に強い。難聴と耳鳴りは自覚していない。入院した病院で頭部を含めた精査を受けたが原因が明らかでなく、症状が改善しないため受診した。既往歴：68歳時から糖尿病と高血圧症、75歳時から逆流性食道炎と不眠症。生活歴：夫と2人暮らし。喫煙歴と飲酒歴はない。入院までは夫と飲食業をしていた。リハビリテーションは週1回続けている。家族歷：父親は胃癌で死亡。母親は肺炎で死亡。弟は糖尿病で治療中。現　症：意識は清明。身長150cm、体重36kg（2か月前は40kg）。体温36.0℃。脈拍72/分、整。血圧146/78mmHg （立位3分後138/74mmHg）。呼吸数16/分。眼瞼結膜に貧血を認めない。頸静脈の怒張を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。下腿に浮腫を認めない。脳神経に異常を認めない。眼振を認めない。四肢に明らかな麻痺を認めない。筋強剛を認めない。握力14kg（基準18以上）。指鼻試験陰性。Romberg徴候陰性。明らかな歩行障害を認めない。通常歩行速度0.7m/秒（基準0.8以上）。手指振戦を認めない。振動覚と腱反射は正常である。検査所見：尿所見：蛋白（-）、糖1＋、ケトン体（-）。血液所見：赤血球403万、Hb 12.1g/dL、Ht 38％、白血球7,400。血液生化学所見：総蛋白6.8g/dL、アルブミン3.3g/dL、AST 22U/L、ALT 14U/L、LD 278U/L（基準176〜353）、CK 90U/L（基準30〜140）、尿素窒素21mg/dL、クレアチニン0.7mg/dL、血糖128mg/dL、HbA1c 7.4％（基準4.6〜6.2）、総コレステロール186mg/dL、トリグリセリド100mg/dL、HDLコレステロール50mg/dL、Na 135mEq/L、K 4.2mEq/L、Cl 97mEq/L。心電図に異常を認めない。高齢者総合機能評価〈CGA〉：基本的日常生活動作（Barthel指数）100点（100点満点）、手段的日常生活動作（IADL スケール）8点（8点満点）、Mini-Mental State Examination〈MMSE〉27点（30点満点）、Geriatric Depression Scale 2点（基準5点以下）。患者の状態として最も考えられるのはどれか。
ADL低下 | 抑うつ状態 | 身体機能低下 | 認知機能低下 | 社会的支援不足"
112C55,"患者のふらつきと易転倒性の原因として最も考えられるのはどれか。
貧血 | 廃用症候群 | 起立性低血圧 | 認知機能障害 | 糖尿病性神経障害"
112C56,"来院時の内服薬を調べたところ、経口血糖降下薬、降圧薬、ビスホスホネート製剤、ベンゾジアゼピン系睡眠薬、プロトンポンプ阻害薬が処方されていた。まず減量を検討すべきなのはどれか。
経口血糖降下薬 | 降圧薬 | ビスホスホネート製剤 | ベンゾジアゼピン系睡眠薬 | プロトンポンプ阻害薬"
112C57,"次の文を読み、57〜59の問いに答えよ。63歳の女性。結腸癌のため開腹手術が予定されている。現病歴：2か月前に受けた健診で貧血と便潜血反応陽性とを指摘された。2週間前の下部消化管内視鏡検査で上行結腸に腫瘤を認め、生検で大腸癌と診断された。胸腹部CTで転移を認めなかった。上行結腸切除術が予定されている。労作時の息切れや胸部圧迫感、動悸、腹痛、便秘、下痢および体重減少を認めない。既往歴：45歳ごろから、高血圧症と糖尿病のため内服治療中。生活歴：営業職で外回りをしている。ゴルフが趣味で現在も続けている。喫煙は20本/日を40年間。飲酒は機会飲酒。家族歴：父親が心筋梗塞で死亡。母親が胃癌で死亡。現　症：意識は清明。身長155cm、体重62kg。体温36.2℃。脈拍84/分、整。血圧154/84mmHg。呼吸数18/分。SpO2 96％ （room air）。眼險結膜は貧血様であり、眼球結膜に黄染を認めない。表在リンパ節を触知しない。頸静脈の怒張を認めない。頸部で血管雑音を聴取しない。胸骨右縁第2肋間にてIII/VIの収縮期駆出性雑音を聴取する。呼吸音に異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。下腿に浮腫を認めない。神経学的所見に異常を認めない。検査所見：尿所見：蛋白1＋、糖（-）。血液所見：赤血球410万、Hb 10.8g/dL、Ht 34％、白血球6,400、血小板 24万、PT-INR 1.0（基準0.9 〜1.1）。血液生化学所見：総蛋白7.0g/dL、アルブミン4.0g/dL、総ビリルビン0.3mg/dL、AST 26U/L、ALT 32U/L、尿素窒素24mg/dL、クレアチニン1.0mg/dL、血糖116mg/dL、HbA1c 6.6％（基準4.6〜6.2）、総コレステロール204mg/dL、トリグリセリド180mg/dL、HDLコレステロール46mg/dL、Na 138mEq/L、K 4.4mEq/L、Cl 102mEq/L。CRP 0.3mg/dL。胸部エックス線写真と心電図とに異常を認めない。術前検査として行うべきなのはどれか。2つ選べ。
頭部MRI | 心エコー検査 | 呼吸機能検査 | 運動負荷心電図 | 75g経口グルコース負荷試験"
112C58,"手術室入室後、皮膚切開までの間に行うべきなのはどれか。2つ選べ。
剃毛 | 抗菌薬投与 | タイムアウト | 肺動脈カテーテル挿入 | インフォームド・コンセント取得"
112C59,"手術後の経過：手術は問題なく終了した。術後4日目早朝の体温は37.5℃であった。意識は清明。脈拍88/分、整。血圧124/70mmHg。呼吸数20/分。SpO2 96％（room air）。呼吸音に異常を認めない。腹部に圧痛を認めない。手術創周囲に発赤と腫脹とを認めない。肋骨脊柱角に叩打痛を認めない。2時間後に再測定したところ、体温は37.0℃であった。術後4日目の朝の血液検査では、Hb 9.4g/dL、白血球6,800、CRP 1.7mg/dLであった。胸部エックス線写真で異常を認めない。この時点での対応として適切なのはどれか。
カルバペネム系抗菌薬投与 | 下部消化管内視鏡検査 | 試験開腹手術 | 全身CT | 経過観察"
112C6,"女子の二次性徴のうち最も遅れてみられるのはどれか。
初経 | 子宮発育 | 恥毛発生 | 乳房発育 | 全身の骨端線閉鎖"
112C60,"次の文を読み、60〜62の問いに答えよ。15歳の男子。通っている学習塾の講師が肺結核と診断されたため、保健所からの結核接触者検診の指示を受けて受診した。現病歴：2週間前から微熱と咳嗽が続いている。痰が絡む咳嗽が1日中持続している。既往歴：特記すべきことはない。予防接種歴：BCG接種歴あり。家族歴：父と母との3人暮らし。家族内に他に咳嗽のある者はいない。現　症：意識は清明。身長166cm、体重56kg。体温37.6℃。脈拍72/分、整。血圧124/62mmHg。呼吸数16/分。SpO2 98％ （room air）。眼球結膜に黄染を認めない。咽頭に発赤を認めない。甲状腺と頸部リンパ節とを触知しない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。検査所見：血液所見：赤血球472万、Hb 13.5g/dL、Ht 39％、白血球7,400 （①分葉核好中球56％、好酸球1％、リンパ球43％）、血小板24万。血液生化学所見：総蛋白7.6g/dL、アルブミン3.8g/dL、総ビリルビン0.6mg/dL、AST 26U/L、ALT 13U/L、LD 228U/L（基準176〜353）、γ-GTP 12U/L（基準8〜50）、尿素窒素11mg/dL、クレアチニン0.3mg/dL、血糖96mg/dL、Na 140mEq/L、K 4.1mEq/L、Cl 102mEq/L。CRP 0.8mg/dL。②結核菌特異的全血インターフェロンγ遊離測定法〈IGRA〉は陽性。③喀痰塗抹Ziehl-Neelsen染色でGaffky 3号。④喀痰結核菌PCR検査は陽性。胸部エックス線写真で異常を認めない。⑤胸部CTで右下肺野に小葉中心性の粒状影を認める。この患者を結核感染症と確定診断するために最も有用な検査所見は下線のどれか。
① | ② | ③ | ④ | ⑤"
112C61,"臨床経過と検査所見から肺結核と診断した。保健所に肺結核の届出を行う際に、届出が必要な診断後の期間はどれか。
直ちに | 7日以内 | 14日以内 | 21日以内 | 28日以内"
112C62,"この患者に対する標準治療として使用しないのはどれか。
イソニアジド | ピラジナミド | エタンブトール | リファンピシン | レボフロキサシン"
112C64,"まず行うべき治療はどれか。
血栓溶解療法 | 血漿交換療法 | 免疫抑制薬投与 | ステロイドパルス療法 | 免疫グロブリン大量静注療法"
112C65,"治療は奏効し、症状は軽快した。再発予防に用いるのはどれか。
アスピリン | ワルファリン | シクロスポリン | インターフェロンβ | 副腎皮質ステロイド"
112C66,
112C8,"訪問看護サービスに含まれないのはどれか。
服薬指導 | 歩行訓練 | 室内清掃 | 食事の援助 | 人工呼吸器の管理"
112C9,"妊娠中にワクチンが接種可能なのはどれか。
風疹 | 麻疹 | 水痘 | 流行性耳下腺炎 | インフルエンザ"
112D1,"白内障手術について正しいのはどれか。
水晶体摘出には冷凍凝固装置が用いられる。 | 眼内レンズを挿入すると調節力が回復する。 | 水晶体を摘出すると正視の場合には遠視になる。 | 眼内レンズは劣化のため入れ替える必要がある。 | 眼内レンズは虹彩に固定するタイプが用いられる。"
112D10,"胸膜中皮腫について正しいのはどれか。
良性腫瘍である。 | 上皮型が最も多い。 | 両側に病変を認めることが多い。 | 硅酸〈ケイ酸〉曝露との関連性が認められる。 | 我が国での年間死亡者数は1万を超える。"
112D11,"労働形態と健康障害の組合せで正しいのはどれか。2つ選べ。
重量物取扱い作業 --------- 職業性頸肩腕障害 | 食品冷凍作業 --------- 網膜損傷 | 中腰作業 --------- 職業性腰痛 | 振動工具作業 --------- Raynaud現象 | VDT作業 --------- 白内障"
112D12,"多発性内分泌腫瘍症〈MEN〉I型について正しいのはどれか。2つ選べ。
副甲状腺病変は過形成を示す。 | 膵消化管病変は単発性である。 | 常染色体劣性遺伝性疾患である。 | 膵内分泌腫瘍はガストリノーマが最も多い。 | 下垂体腺腫は成長ホルモン産生腺腫が最も多い。"
112D13,"角結膜のウイルス性疾患はどれか。2つ選べ。
乾性角結膜炎 | 樹枝状角膜炎 | 流行性角結膜炎 | 巨大乳頭結膜炎 | フリクテン性角結膜炎"
112D14,"慢性腎臓病〈CKD〉について正しいのはどれか。2つ選べ。
重症度は原疾患、GFR、血尿の3者で分類する。 | 蛋白尿の量は心血管死亡のリスクと関連しない。 | GFRが正常でも血尿が3か月続けばCKDである。 | GFRが正常でも顕性蛋白尿が3か月続けばCKDである。 | 腎の形態的異常があってもGFRが正常であればCKDではない。"
112D15,"肺移植の適応となる疾患はどれか。3つ選べ。
肺リンパ脈管筋腫症〈LAM〉 | 特発性肺線維症〈IPF〉 | 特発性肺動脈性肺高血圧症 | 肺アスペルギルス症 | 肺小細胞癌"
112D19,"72歳の女性。動悸を主訴に来院した。5年前に大動脈弁狭窄症に対して機械弁による大動脈弁置換術を受けており、定期的に受診し、ワルファリンを内服している。これまでの受診時の心電図検査では洞調律であったが、来院時の心電図は心拍数104/分の心房細動であった。意識は清明。脈拍96/分、不整。血圧120/76mmHg。眼瞼結膜に貧血を認めない。頸部血管雑音を認めない。呼吸音に異常を認めない。神経学的所見に異常を認めない。血液所見：赤血球468万、Hb 13.7g/dL、白血球7,300、血小板18万、PT-INR 2.3（基準0.9〜1.1）。この患者への対応として適切なのはどれか。
止血薬の点滴静注を行う。 | へパリンの皮下注を追加する。 | 現在の抗凝固療法を継続する。 | ビタミンKの投与を直ちに行う。 | ワルファリン以外の経口抗凝固薬を追加する。"
112D2,"月経周期の12日目に性交があった女性が緊急避妊の目的でホルモン薬を内服する場合、適切な服用時期に含まれるのはどれか。
性交後1日目 | 予定月経の1日前 | 基礎体温上昇後5日目 | 予定月経が3日遅れた日 | 妊娠反応が陽性になった日"
112D26,"日齢0の新生児。出生30分後から多呼吸を認めた。在胎29週、出生体重1,100g。体温37.4℃。心拍数160/分、整。呼吸数80/分。全身のチアノーゼ、陥没呼吸および呼気時の呻吟を認める。外表奇形はなく、心雑音は聴取しない。胸部エックス線写真ですりガラス陰影を認める。診断確定のため、マイクロバブルテストを行うこととした。必要な検体はどれか。
胃液 | 全血 | 血清 | 尿 | 便"
112D27,"74歳の女性。ネフローゼ症候群のために一般病棟に入院中であったが、呼吸困難、低酸素血症および腎機能低下による尿量減少をきたした。胸部エックス線写真で肺うっ血と両側胸水とを認め、心胸郭比は74％であった。持続血液透析濾過〈CHDF〉と呼吸管理とを行うためICUに入室し、気管挿管下に人工呼吸を開始した。動脈血ガス分析（FIO2 1.0）：pH7.45、PaCO2 32Torr、PaO2 100Torr、HCO3- 22mEq/L。肺胞気-動脈血酸素分圧較差〈A-aDO2〉は、一般的にPAO2（肺胞気酸素分圧）−PaO2で表される。この患者のPAO2はどれか。ただし、大気圧は760Torr、37℃での水蒸気圧は47Torr、呼吸商は0.8とする。
150−32 | 150−32/0.8 | 760−47 | （760−47）×1.0−32 | （760−47）×1.0−32/0.8"
112D28,"80歳の女性。頭痛、吐き気および下肢のけいれんを主訴に来院した。日中は自宅に一人でおり、夕方帰宅した家族に連れられて受診した。同日の最高気温は39℃で、冷房は使用していなかったという。60歳から高血圧症のため、降圧薬を内服している。75歳時に急性心筋梗塞のため冠動脈ステントを留置されている。意識は清明。身長154cm、体重48kg。体温37.0℃。脈拍92/分、整。血圧108/58mmHg。尿所見：比重1.020、蛋白（±）、潜血（―）、尿中Na 15mEq/L。血液所見：赤血球：490万、Hb 14.0g/dL、Ht 43％、白血球6,300、血小板18万。血液生化学所見：総蛋白6.8g/dL、アルブミン4.2g/dL、AST 35U/L、ALT 40U/L、CK 4,320U/L（基準30〜140）、尿素窒素38mg/dL、クレアチニン2.5mg/dL、尿酸7.5mg/dL、Na 140mEq/L、K 5.0mEq/L、Cl 104mEq/L。最初に行う輸液の組成として最も適切なのはどれか。
5％ブドウ糖 | Na$^+$ 35mEq/L、K$^+$ 20mEq/L、Cl$^-$ 35mEq/L | Na$^+$ 84mEq/L、K$^+$ 20mEq/L、Cl$^-$ 66mEq/L | Na$^+$ 90mEq/L, K$^+$ 0mEq/L、Cl$^-$ 70mEq/L | Na$^+$ 154mEq/L、濃グリセリン、フルクトース配合液"
112D35,"21歳の男性。奇妙な行動をとるため両親に伴われて来院した。1週間前に大学院の入学試験を受けてから不眠が続いていた。本日朝から駅前のベンチの周りを独り言を言いながら約3時間ぐるぐると回っていたことで警察に保護されたため、両親に伴われて近くの総合病院を受診した。身振りや表情が乏しく、一点を凝視しており視線を合わせようとしない。急ににやにやするかと思うと、おびえたような表情に変わる。黙ったまま何かに聞き入ってうなずく様子がみられ、質問には全く返答することはないが、唐突に「なるほど」「だからか」などとあたかも対話するように短く独語する。これまでに発達や適応上の問題はない。血液生化学所見、頭部MRI及び脳波で異常を認めない。この疾患にみられる症状はどれか。
感覚失語 | 行為心迫 | 連合弛緩 | 小動物幻視 | 記銘力障害"
112D36,"47歳の女性。顔のほてりを主訴に来院した。7年前に子宮筋腫のため子宮全摘出術を受けた。両側卵巣は温存されている。2か月前から顔のほてりがあり、汗をかきやすくなったという。動悸と息切れも自覚している。身長160cm、体重56kg。体温36.5℃。脈拍76/分、整。血圧112/64mmHg。呼吸数18/分。甲状腺の腫大を認めない。超音波検査で両側卵巣に卵胞を認めない。まず確認すべき検査項目はどれか。
FT$_4$ | FSH | コルチゾール | プロゲステロン | 脳性ナトリウム利尿ペプチド〈BNP〉"
112D37,"56歳の男性。小腸切除術後のため入院中である。4日前に突然、腹部全体の疝痛が出現したため救急車で搬入された。上腸間膜動脈閉塞症と診断し緊急で小腸切除術を施行し、残存小腸は40cmであった。術後48時間までは循環動態の安定を目的に乳酸リンゲル液の輸液と昇圧薬の投与とを行った。術後72時間から高カロリー輸液の実施と経鼻胃管からの少量の経腸栄養剤の持続投与とを開始したところ、1日4、5回の下痢を認めた。この患者への対応として適切でないのはどれか。
1か月間の絶飲食 | 在宅静脈栄養の導入 | サルコぺニアの予防 | 経腸栄養剤成分の変更 | 経腸栄養剤投与方法の変更"
112D38,"出生直後の新生児。妊娠36週までの妊婦健康診査では児の発育は順調であったが、妊娠37週2日に母親に下腹部痛と性器出血が出現し、胎児心拍数陣痛図で遅発一過性徐脈を繰り返し認めたため緊急帝王切開で出生した。心拍数60/分。出生時から自発呼吸がなく、全身にチアノーゼを認める。刺激をしても反応がなく、全身がだらりとしている。娩出後30秒の時点で自発呼吸を認めない。外表奇形を認めない。この時点で開始する処置として適切なのはどれか。
胸骨圧迫 | 静脈路確保 | 足底および背部刺激 | バッグバルブマスク換気 | 持続的気道陽圧法〈CPAP〉"
112D4,"Tourette症候群について正しいのはどれか。
乳児期に発症する。 | 発達の退行を伴う。 | 音声チックを認める。 | 6か月以内に症状は消失する。 | 場面による症状の変動を認めない。"
112D42,"日齢24の新生児。嘔吐を主訴に両親に連れられて来院した。10日前から哺乳後の嘔吐を時々認めていたが、2日前から哺乳のたびに噴水状の嘔吐を認めるようになった。活気は不良である。体重3,848g（日齢9では3,882g）。体温36.7℃。心拍数128/分。血圧94/58mmHg。呼吸数28/分。毛細血管再充満時間は3秒と延長している。四肢末梢に軽度冷感を認める。皮膚のツルゴールは低下している。大泉門はやや陥凹。咽頭発赤を認めない。胸部に異常を認めない。腹部は軽度膨満しており、右上腹部に径1.5cmの腫瘤を触知する。患児の腹部超音波検査で認められる所見はどれか。
腸管の拡張 | 腸管壁の浮腫 | 幽門筋層の肥厚 | 肝内の充実性腫瘤 | 総胆管の嚢腫状変化"
112D44,"日齢4の新生児。在胎39週、出生体重2,900gで出生した。出生時に切れあがった目、低くて広い鼻根などの顔貌と心雑音、肝脾腫を認めた。血液所見：Hb 9.8g/dL、白血球32,000（芽球様幼若細胞70％）、血小板3.5万。心エコー検査で心室中隔欠損症を認めた。その後、血液所見は日齢10で正常化した。この患児に今後合併する可能性が高いのはどれか。
甲状腺機能低下症 | 思春期早発症 | 筋緊張亢進 | 難治性下痢 | 神経芽腫"
112D46,"75歳の女性。抑うつ気分を訴えるのを心配した隣人に付き添われて来院した。約3年前から徐々に物忘れが進行し、2年前にAlzheimer型認知症と診断され、ドネべジルを服用している。5か月前に長男が交通事故で死亡し、その直後から著明な抑うつ傾向を認め、「生きていても仕方がない」と頻繁に口にするようになった。夫は10年前に死亡し、現在は一人暮らしである。診察時、「死んだ長男のことばかり考えているだけなので、治療は受けなくていい。家族にも連絡しないで欲しい」と述べる。身体診察では異常所見を認めない。改訂長谷川式簡易知能評価スケールは19点（30点満点）。対応として適切なのはどれか。
ドネペジルを増量する。 | できるだけ安静にするよう指示する。 | 家族への連絡の承諾を得られるよう説得する。 | 病状を地域の精神保健福祉センターに連絡する。 | 付き添ってきた隣人の同意を得て医療保護入院とする。"
